age,experience_years,education,job_title,income,region,employment_status,enumerator_id,question_id
41,11,Diploma,Technician,11173,Dammam,Part-time,E006,Q7
20,23,Diploma,Technician,9629,Riyadh,Student,E004,Q9
47,4,PhD,Research Director,26158,Jeddah,Part-time,E002,Q2
46,23,Master,Consultant,38662,Dammam,Full-time,E007,Q2
22,4,High School,Clerk,6612,Riyadh,Self-employed,E012,Q8
21,2,PhD,Waiter,6073,Jeddah,Full-time,E008,Q4
27,0,Master,Project Manager,24382,Jeddah,Part-time,E002,Q3
43,11,Diploma,Lab Technician,8510,Dammam,Part-time,E001,Q5
30,1,High School,Worker,81631,Dammam,Unemployed,E004,Q4
27,8,Bachelor,Teacher,12444,Riyadh,Full-time,E008,Q4
49,1,Diploma,Lab Technician,6606,Riyadh,Full-time,E014,Q3
29,7,Bachelor,Designer,14781,Jeddah,Full-time,E005,Q1
29,5,PhD,Research Director,39139,Riyadh,Full-time,E009,Q6
50,8,Bachelor,Accountant,16314,Jeddah,Full-time,E011,Q7
25,5,PhD,Cashier,3054,Jeddah,Full-time,E011,Q7
34,3,Diploma,Receptionist,8931,Jeddah,Full-time,E013,Q9
33,8,Bachelor,Software Developer,19344,Jeddah,Full-time,E007,Q2
42,18,Bachelor,Analyst,16410,Dammam,Full-time,E013,Q8
26,31,Master,Financial Analyst,24801,Riyadh,Self-employed,E006,Q1
23,1,Bachelor,Software Developer,13986,Dammam,Full-time,E013,Q6
34,11,PhD,Department Head,56051,Jeddah,Full-time,E004,Q3
42,2,High School,Scientist,58350,Jeddah,Self-employed,E005,Q2
14,10,Diploma,Administrative Assistant,10225,Riyadh,Part-time,E011,Q10
46,26,High School,Security Guard,5787,Jeddah,Full-time,E012,Q5
24,1,PhD,Professor,61272,Riyadh,Full-time,E008,Q8
29,36,Diploma,Nurse,5024,Riyadh,Full-time,E003,Q2
28,0,Bachelor,Designer,8391,Riyadh,Full-time,E009,Q2
24,5,Diploma,Surgeon,78157,Dammam,Self-employed,E011,Q9
30,5,Diploma,Administrative Assistant,7588,Dammam,Full-time,E001,Q7
58,5,PhD,Research Director,54601,Riyadh,Full-time,E006,Q7
30,5,Bachelor,Software Developer,10168,Jeddah,Part-time,E001,Q1
53,27,Master,Researcher,37617,Riyadh,Full-time,E001,Q2
25,1,High School,Waiter,7535,Jeddah,Full-time,E009,Q2
25,7,Master,Senior Engineer,29047,Riyadh,Full-time,E012,Q3
27,4,Diploma,Lab Technician,8461,Jeddah,Self-employed,E007,Q4
31,4,PhD,Scientist,41767,Riyadh,Full-time,E012,Q8
50,24,Diploma,Nurse,9241,Riyadh,Full-time,E004,Q7
51,20,Master,Project Manager,28614,Dammam,Self-employed,E002,Q3
38,7,High School,Cashier,6049,Dammam,Full-time,E015,Q5
55,27,Diploma,Surgeon,67158,Dammam,Full-time,E009,Q1
23,37,PhD,Professor,58093,Jeddah,Full-time,E007,Q5
27,3,Bachelor,Designer,16146,Riyadh,Full-time,E006,Q6
47,3,PhD,Department Head,62929,Dammam,Self-employed,E012,Q8
47,12,Master,Data Scientist,36735,Riyadh,Part-time,E009,Q8
52,23,Bachelor,Software Developer,34688,Dammam,Unemployed,E001,Q1
41,12,Master,Consultant,17879,Riyadh,Full-time,E005,Q7
18,13,Diploma,Administrative Assistant,5393,Riyadh,Student,E009,Q10
36,13,High School,Professor,62705,Riyadh,Full-time,E011,Q8
42,17,High School,Worker,4700,Riyadh,Full-time,E005,Q7
30,5,High School,Waiter,5036,Riyadh,Full-time,E001,Q9
35,3,Bachelor,Analyst,13660,Riyadh,Full-time,E006,Q4
37,6,High School,Worker,6994,Dammam,Full-time,E012,Q2
41,21,Diploma,Lab Technician,8302,Dammam,Full-time,E003,Q2
29,1,High School,Cashier,6670,Dammam,Full-time,E003,Q2
43,7,Diploma,Technician,5931,Riyadh,Full-time,E006,Q7
26,3,Diploma,Nurse,10108,Dammam,Full-time,E009,Q4
21,11,PhD,Professor,51938,Jeddah,Full-time,E002,Q8
55,2,PhD,Senior Researcher,69689,Dammam,Part-time,E008,Q5
48,21,High School,Clerk,3665,Jeddah,Part-time,E014,Q10
21,2,Diploma,Nurse,11870,Dammam,Part-time,E015,Q1
25,1,Master,Senior Engineer,26259,Jeddah,Full-time,E004,Q3
46,15,PhD,Research Director,42420,Dammam,Full-time,E013,Q9
17,11,Diploma,Nurse,10182,Dammam,Full-time,E002,Q10
55,37,PhD,Professor,37255,Dammam,Part-time,E010,Q4
20,29,High School,Driver,6645,Riyadh,Full-time,E013,Q5
51,59,Bachelor,Analyst,14417,Riyadh,Self-employed,E014,Q10
34,4,Bachelor,Analyst,24230,Riyadh,Self-employed,E002,Q3
34,9,Bachelor,Teacher,42119,Riyadh,Unemployed,E004,Q10
54,24,PhD,Senior Researcher,85863,Dammam,Unemployed,E005,Q4
52,70,Bachelor,Accountant,20422,Riyadh,Part-time,E006,Q7
25,6,Bachelor,Analyst,9269,Jeddah,Full-time,E009,Q9
47,14,PhD,Department Head,25072,Jeddah,Full-time,E002,Q6
31,13,High School,Worker,6966,Dammam,Full-time,E009,Q7
32,14,PhD,Senior Researcher,34193,Dammam,Full-time,E012,Q6
26,0,Diploma,Technician,8962,Jeddah,Full-time,E003,Q3
32,5,Diploma,Receptionist,10797,Riyadh,Full-time,E006,Q2
41,18,High School,Security Guard,6930,Riyadh,Part-time,E008,Q9
48,11,PhD,Professor,46697,Riyadh,Full-time,E015,Q9
31,2,Bachelor,Software Developer,18487,Dammam,Self-employed,E004,Q6
23,1,Diploma,Research Director,63220,Dammam,Full-time,E002,Q4
29,47,High School,Waiter,5216,Dammam,Part-time,E008,Q10
19,12,Bachelor,Accountant,22849,Riyadh,Student,E008,Q3
29,4,Diploma,Lab Technician,7469,Dammam,Self-employed,E010,Q7
23,4,Bachelor,Designer,11643,Riyadh,Self-employed,E013,Q9
30,5,PhD,Scientist,48691,Dammam,Full-time,E001,Q1
40,16,Bachelor,Marketing Specialist,15255,Jeddah,Self-employed,E014,Q1
50,1,PhD,Scientist,62079,Dammam,Full-time,E006,Q7
22,0,Bachelor,Designer,8226,Riyadh,Full-time,E012,Q4
13,12,PhD,Professor,48662,Riyadh,Full-time,E013,Q6
49,24,Diploma,Lab Technician,10103,Riyadh,Full-time,E004,Q3
28,2,PhD,Professor,51279,Dammam,Full-time,E009,Q7
49,14,Diploma,Research Director,61820,Riyadh,Full-time,E004,Q8
51,7,Master,Project Manager,33504,Jeddah,Full-time,E002,Q2
30,12,Bachelor,Marketing Specialist,18892,Dammam,Self-employed,E004,Q9
82,33,Master,Consultant,28381,Dammam,Full-time,E004,Q10
31,0,PhD,Cashier,3696,Riyadh,Self-employed,E005,Q10
19,4,PhD,Senior Researcher,79039,Riyadh,Full-time,E001,Q5
41,20,Master,Data Scientist,28762,Jeddah,Full-time,E008,Q6
36,8,High School,Driver,4224,Jeddah,Full-time,E003,Q8
52,31,Bachelor,HR Officer,21580,Jeddah,Part-time,E010,Q9
29,11,Master,Data Scientist,65727,Jeddah,Unemployed,E013,Q10
51,12,Master,Financial Analyst,0,Jeddah,Full-time,E005,Q6
30,5,High School,Security Guard,6210,Riyadh,Self-employed,E001,Q10
45,19,High School,Janitor,4835,Jeddah,Full-time,E007,Q6
31,7,PhD,Senior Researcher,44130,Jeddah,Full-time,E002,Q4
30,5,High School,Janitor,5743,Jeddah,Part-time,E001,Q1
43,2,Master,Data Scientist,38907,Jeddah,Self-employed,E013,Q3
22,4,Diploma,Administrative Assistant,5677,Jeddah,Full-time,E003,Q4
44,22,PhD,Department Head,61998,Dammam,Full-time,E013,Q8
45,25,High School,Waiter,4394,Jeddah,Full-time,E011,Q10
38,18,High School,Waiter,4815,Jeddah,Full-time,E004,Q10
35,6,PhD,Waiter,4328,Dammam,Full-time,E006,Q3
30,5,PhD,Professor,27074,Jeddah,Full-time,E001,Q8
35,4,Master,Project Manager,36329,Jeddah,Full-time,E004,Q2
25,33,Bachelor,Marketing Specialist,15609,Jeddah,Full-time,E015,Q6
19,0,High School,Waiter,3804,Dammam,Full-time,E006,Q6
35,5,Master,Data Scientist,37226,Dammam,Part-time,E005,Q3
41,8,Master,Project Manager,28236,Riyadh,Full-time,E010,Q9
40,16,PhD,Senior Researcher,65289,Jeddah,Full-time,E011,Q6
24,6,Bachelor,Accountant,23859,Riyadh,Part-time,E014,Q2
34,3,High School,Clerk,6782,Riyadh,Full-time,E008,Q1
45,21,High School,Clerk,6167,Dammam,Full-time,E014,Q5
53,6,PhD,Department Head,32311,Dammam,Full-time,E015,Q8
30,5,Bachelor,Accountant,22752,Riyadh,Full-time,E001,Q10
40,14,Master,Consultant,29647,Dammam,Full-time,E010,Q5
35,12,Diploma,Lab Technician,10992,Riyadh,Part-time,E005,Q1
35,17,Bachelor,Teacher,13926,Dammam,Full-time,E006,Q2
34,0,High School,Clerk,3401,Dammam,Part-time,E012,Q4
30,5,High School,Janitor,4740,Jeddah,Full-time,E001,Q7
34,8,Diploma,Nurse,5698,Jeddah,Full-time,E011,Q1
48,17,High School,Worker,4808,Riyadh,Part-time,E014,Q10
22,1,Diploma,Receptionist,7577,Riyadh,Full-time,E009,Q6
45,15,Diploma,Lab Technician,33346,Jeddah,Unemployed,E011,Q9
31,4,High School,Worker,4587,Dammam,Part-time,E013,Q4
27,2,High School,Driver,6652,Riyadh,Full-time,E007,Q6
30,7,High School,Clerk,4522,Jeddah,Full-time,E003,Q8
43,17,High School,Janitor,4965,Jeddah,Full-time,E002,Q3
30,2,Master,Researcher,24583,Riyadh,Full-time,E007,Q9
27,0,Diploma,Administrative Assistant,5665,Jeddah,Full-time,E001,Q1
33,7,Bachelor,Designer,8386,Riyadh,Full-time,E015,Q8
47,20,Bachelor,Software Developer,16561,Riyadh,Full-time,E006,Q10
12,4,Bachelor,Marketing Specialist,22420,Jeddah,Full-time,E015,Q9
30,5,Diploma,Nurse,5719,Jeddah,Full-time,E001,Q9
47,14,High School,Worker,4941,Jeddah,Full-time,E006,Q3
34,0,PhD,Professor,64995,Dammam,Part-time,E012,Q8
21,17,High School,Driver,3840,Riyadh,Student,E006,Q8
55,15,Master,Financial Analyst,32632,Riyadh,Part-time,E009,Q7
43,0,High School,Driver,3042,Dammam,Full-time,E001,Q9
34,15,Bachelor,Accountant,13913,Riyadh,Full-time,E010,Q1
53,5,PhD,Department Head,0,Riyadh,Part-time,E005,Q5
28,1,Bachelor,Teacher,19339,Jeddah,Full-time,E015,Q1
37,10,Diploma,Receptionist,7490,Riyadh,Full-time,E007,Q3
34,1,High School,Security Guard,7146,Dammam,Full-time,E008,Q7
47,3,High School,Janitor,5197,Jeddah,Self-employed,E009,Q8
39,11,Master,Data Scientist,39700,Jeddah,Full-time,E002,Q7
45,17,Master,Data Scientist,16997,Riyadh,Self-employed,E008,Q6
52,23,PhD,Janitor,5950,Riyadh,Full-time,E008,Q7
31,5,PhD,Department Head,49004,Riyadh,Self-employed,E001,Q9
23,5,Bachelor,Accountant,23693,Dammam,Full-time,E002,Q9
14,0,Diploma,Lab Technician,7982,Jeddah,Full-time,E002,Q6
49,3,Diploma,Receptionist,0,Dammam,Full-time,E009,Q9
36,14,Master,Consultant,30527,Riyadh,Full-time,E007,Q10
25,2,High School,Surgeon,40390,Dammam,Full-time,E011,Q5
28,2,High School,Waiter,6938,Riyadh,Part-time,E006,Q8
21,2,Diploma,Lab Technician,11006,Riyadh,Full-time,E006,Q1
37,12,Bachelor,Marketing Specialist,15601,Jeddah,Full-time,E010,Q10
54,12,Master,Project Manager,20414,Riyadh,Self-employed,E002,Q7
20,0,PhD,Professor,50867,Riyadh,Full-time,E002,Q7
39,5,Diploma,Technician,11996,Riyadh,Self-employed,E010,Q7
51,22,PhD,Research Director,62823,Dammam,Full-time,E014,Q10
34,15,Diploma,Administrative Assistant,5744,Riyadh,Self-employed,E007,Q2
31,11,PhD,Senior Researcher,57211,Dammam,Unemployed,E011,Q3
49,24,Bachelor,Software Developer,22750,Riyadh,Self-employed,E013,Q9
31,11,Master,Senior Engineer,37629,Dammam,Unemployed,E014,Q6
38,7,Diploma,Technician,9088,Riyadh,Full-time,E009,Q7
33,2,Master,Researcher,17653,Dammam,Full-time,E010,Q10
38,8,Bachelor,Analyst,13018,Jeddah,Full-time,E006,Q8
47,5,PhD,Research Director,62020,Dammam,Part-time,E002,Q7
25,7,Bachelor,Software Developer,18781,Dammam,Part-time,E009,Q9
22,0,PhD,Senior Researcher,64795,Jeddah,Full-time,E014,Q3
32,14,PhD,Scientist,39747,Riyadh,Self-employed,E010,Q10
29,43,Master,Senior Engineer,34391,Jeddah,Full-time,E005,Q7
30,5,Master,Researcher,26801,Jeddah,Part-time,E001,Q1
18,17,Diploma,Technician,7942,Jeddah,Student,E013,Q9
40,5,PhD,Janitor,5558,Jeddah,Full-time,E001,Q7
47,20,High School,Surgeon,56958,Jeddah,Self-employed,E006,Q1
34,9,PhD,Cashier,3685,Jeddah,Full-time,E010,Q8
34,3,High School,Clerk,3625,Riyadh,Part-time,E002,Q5
19,1,High School,Security Guard,4783,Jeddah,Full-time,E013,Q5
48,20,Bachelor,Accountant,15857,Jeddah,Full-time,E006,Q6
30,5,Master,Senior Engineer,22822,Riyadh,Full-time,E001,Q7
20,0,High School,Janitor,7405,Riyadh,Full-time,E015,Q4
30,4,Master,Researcher,26886,Dammam,Full-time,E012,Q8
56,33,PhD,Senior Researcher,29728,Riyadh,Full-time,E011,Q4
27,4,Diploma,Lab Technician,9474,Dammam,Full-time,E012,Q5
22,2,Diploma,Receptionist,7916,Jeddah,Full-time,E011,Q4
45,5,High School,Scientist,65250,Riyadh,Full-time,E007,Q1
31,13,Diploma,Administrative Assistant,5651,Dammam,Self-employed,E009,Q5
46,26,Bachelor,Software Developer,15704,Jeddah,Full-time,E006,Q8
41,16,PhD,Research Director,58299,Jeddah,Self-employed,E013,Q7
81,13,Master,Senior Engineer,30891,Jeddah,Full-time,E006,Q1
19,5,PhD,Professor,70421,Jeddah,Full-time,E010,Q6
28,4,Master,Data Scientist,31963,Riyadh,Full-time,E015,Q1
33,13,High School,Worker,6378,Dammam,Self-employed,E010,Q10
50,25,PhD,Waiter,4866,Dammam,Full-time,E008,Q6
47,3,Bachelor,Accountant,63415,Dammam,Unemployed,E002,Q5
48,7,High School,Cashier,6479,Jeddah,Full-time,E004,Q3
43,8,High School,Worker,6281,Riyadh,Full-time,E002,Q6
55,11,PhD,Professor,27508,Dammam,Full-time,E001,Q9
38,7,Diploma,Lab Technician,7722,Jeddah,Full-time,E014,Q10
35,14,Master,Project Manager,32010,Jeddah,Full-time,E005,Q2
48,1,Diploma,Nurse,7783,Jeddah,Full-time,E007,Q9
53,22,Master,Data Scientist,27067,Jeddah,Full-time,E003,Q5
53,7,High School,Surgeon,74642,Riyadh,Self-employed,E007,Q2
25,4,Bachelor,Marketing Specialist,9460,Dammam,Full-time,E006,Q3
43,20,PhD,Janitor,4270,Dammam,Part-time,E008,Q7
32,5,Master,Consultant,23548,Jeddah,Full-time,E014,Q2
50,9,High School,Scientist,60004,Jeddah,Full-time,E013,Q10
21,14,High School,Worker,4767,Jeddah,Student,E015,Q4
89,11,Master,Data Scientist,34437,Riyadh,Full-time,E002,Q4
51,24,Bachelor,Analyst,14532,Dammam,Full-time,E011,Q8
49,18,PhD,Senior Researcher,67177,Jeddah,Full-time,E012,Q10
33,15,High School,Janitor,7018,Riyadh,Full-time,E007,Q9
39,3,PhD,Department Head,35976,Riyadh,Full-time,E010,Q10
43,4,Diploma,Administrative Assistant,9947,Jeddah,Full-time,E013,Q7
39,15,Master,Senior Engineer,15908,Jeddah,Full-time,E006,Q8
29,1,PhD,Scientist,66776,Dammam,Full-time,E002,Q5
54,27,PhD,Professor,49060,Riyadh,Part-time,E001,Q5
81,6,High School,Driver,5595,Dammam,Full-time,E007,Q8
29,1,Bachelor,Analyst,8613,Dammam,Full-time,E008,Q1
91,4,Bachelor,HR Officer,19039,Dammam,Self-employed,E009,Q4
23,30,PhD,Senior Researcher,69469,Dammam,Full-time,E009,Q4
20,2,High School,Clerk,3780,Riyadh,Self-employed,E004,Q7
46,17,PhD,Professor,38817,Jeddah,Self-employed,E008,Q1
29,5,Bachelor,Designer,21199,Riyadh,Full-time,E008,Q6
43,0,PhD,Scientist,55896,Riyadh,Self-employed,E005,Q4
51,6,Master,Senior Engineer,70254,Jeddah,Unemployed,E004,Q8
81,10,Diploma,Technician,8822,Riyadh,Full-time,E009,Q9
25,3,Master,Researcher,27583,Dammam,Part-time,E003,Q6
33,8,High School,Worker,4115,Riyadh,Full-time,E003,Q10
32,11,Diploma,Technician,11113,Dammam,Full-time,E001,Q9
37,9,Diploma,Nurse,9604,Jeddah,Self-employed,E007,Q3
28,1,High School,Clerk,3216,Dammam,Full-time,E001,Q3
48,17,Master,Researcher,15561,Jeddah,Full-time,E015,Q8
24,5,High School,Cashier,4237,Riyadh,Full-time,E014,Q7
33,5,Bachelor,Software Developer,9556,Riyadh,Full-time,E004,Q8
19,0,High School,Clerk,7862,Jeddah,Self-employed,E013,Q8
33,15,Diploma,Technician,11636,Dammam,Part-time,E005,Q3
43,2,High School,Clerk,7198,Dammam,Self-employed,E009,Q8
79,9,Bachelor,Analyst,16035,Jeddah,Full-time,E014,Q2
41,4,High School,Janitor,6952,Dammam,Full-time,E009,Q8
39,5,High School,Professor,47829,Dammam,Part-time,E011,Q1
34,16,Master,Data Scientist,38887,Jeddah,Full-time,E002,Q5
20,2,Diploma,Nurse,9220,Jeddah,Self-employed,E012,Q8
30,5,Diploma,Administrative Assistant,9668,Riyadh,Part-time,E001,Q4
33,7,Bachelor,Designer,21525,Jeddah,Full-time,E005,Q7
53,11,Master,Data Scientist,22651,Riyadh,Full-time,E004,Q4
18,22,Master,Consultant,31918,Dammam,Student,E011,Q4
23,0,High School,Driver,6170,Jeddah,Full-time,E005,Q5
16,5,Diploma,Technician,8577,Jeddah,Full-time,E005,Q4
44,7,Diploma,Receptionist,8429,Dammam,Full-time,E007,Q5
39,1,Master,Consultant,31786,Jeddah,Part-time,E001,Q3
21,19,High School,Security Guard,7481,Riyadh,Student,E015,Q2
32,10,Diploma,Scientist,75854,Jeddah,Full-time,E001,Q2
31,6,PhD,Janitor,5220,Jeddah,Full-time,E009,Q5
30,5,Bachelor,Software Developer,19175,Riyadh,Full-time,E001,Q6
42,23,PhD,Senior Researcher,69855,Riyadh,Full-time,E005,Q1
40,1,Bachelor,Software Developer,23433,Jeddah,Full-time,E007,Q2
35,8,High School,Clerk,3766,Riyadh,Full-time,E001,Q9
17,27,Bachelor,Teacher,14697,Dammam,Full-time,E004,Q2
42,5,Diploma,Receptionist,40871,Riyadh,Unemployed,E015,Q9
40,17,Diploma,Administrative Assistant,10017,Dammam,Self-employed,E003,Q10
41,19,High School,Clerk,6029,Jeddah,Full-time,E014,Q3
38,11,Diploma,Nurse,9670,Riyadh,Full-time,E007,Q3
40,13,Master,Financial Analyst,22665,Dammam,Full-time,E015,Q7
48,25,PhD,Research Director,0,Jeddah,Full-time,E006,Q4
37,8,Master,Researcher,0,Riyadh,Full-time,E008,Q7
33,1,Diploma,Surgeon,55359,Riyadh,Full-time,E001,Q1
39,7,Diploma,Nurse,11980,Dammam,Full-time,E008,Q5
41,3,Bachelor,Marketing Specialist,22313,Jeddah,Full-time,E002,Q9
18,0,High School,Worker,5882,Dammam,Full-time,E007,Q5
38,0,Bachelor,Designer,11157,Jeddah,Full-time,E004,Q4
33,15,PhD,Senior Researcher,60728,Riyadh,Self-employed,E013,Q9
38,17,Bachelor,Designer,24037,Jeddah,Full-time,E010,Q8
24,19,PhD,Professor,77356,Dammam,Full-time,E013,Q9
37,13,Diploma,Technician,7927,Riyadh,Full-time,E002,Q6
31,6,Diploma,Administrative Assistant,11326,Dammam,Part-time,E011,Q4
32,8,High School,Cashier,7742,Riyadh,Part-time,E012,Q6
24,4,Bachelor,Software Developer,17990,Jeddah,Full-time,E012,Q7
24,3,PhD,Security Guard,6769,Jeddah,Full-time,E006,Q10
39,9,Diploma,Nurse,9759,Riyadh,Full-time,E015,Q5
30,11,Diploma,Technician,8662,Jeddah,Full-time,E008,Q6
55,2,Master,Consultant,75758,Riyadh,Unemployed,E009,Q3
19,21,PhD,Professor,59274,Jeddah,Full-time,E006,Q9
37,43,PhD,Senior Researcher,41665,Riyadh,Self-employed,E003,Q8
46,13,Diploma,Lab Technician,6077,Jeddah,Full-time,E006,Q1
33,2,PhD,Scientist,50271,Dammam,Full-time,E014,Q5
46,23,PhD,Research Director,63599,Jeddah,Full-time,E004,Q2
22,2,High School,Security Guard,3985,Dammam,Full-time,E010,Q5
39,17,PhD,Research Director,51781,Jeddah,Self-employed,E015,Q1
21,1,Diploma,Lab Technician,10185,Riyadh,Part-time,E013,Q9
28,2,Master,Consultant,34534,Jeddah,Self-employed,E014,Q3
55,7,Master,Senior Engineer,30298,Dammam,Self-employed,E015,Q5
42,11,Diploma,Technician,8885,Dammam,Full-time,E003,Q4
41,16,PhD,Security Guard,4569,Dammam,Full-time,E006,Q5
81,16,Diploma,Nurse,8623,Riyadh,Self-employed,E013,Q10
24,1,Diploma,Technician,6346,Dammam,Self-employed,E013,Q10
24,4,High School,Worker,7589,Riyadh,Part-time,E004,Q4
35,16,Diploma,Surgeon,52190,Jeddah,Full-time,E014,Q8
30,0,PhD,Scientist,69978,Dammam,Part-time,E011,Q2
40,16,Diploma,Technician,6950,Dammam,Full-time,E008,Q5
43,6,PhD,Research Director,40555,Dammam,Self-employed,E014,Q7
50,22,PhD,Scientist,29503,Dammam,Full-time,E010,Q5
33,6,Master,Financial Analyst,29942,Dammam,Full-time,E011,Q9
51,12,PhD,Department Head,45107,Jeddah,Part-time,E015,Q10
47,2,PhD,Department Head,65976,Dammam,Part-time,E014,Q1
21,0,High School,Professor,49656,Riyadh,Full-time,E013,Q10
53,7,Master,Project Manager,21460,Jeddah,Full-time,E009,Q1
19,10,PhD,Professor,58634,Jeddah,Full-time,E007,Q8
81,28,Bachelor,Accountant,17321,Jeddah,Self-employed,E008,Q9
44,10,Bachelor,Accountant,10113,Riyadh,Full-time,E001,Q4
34,16,Diploma,Receptionist,7939,Jeddah,Part-time,E013,Q9
24,3,PhD,Professor,64611,Dammam,Part-time,E007,Q10
41,8,High School,Security Guard,6816,Dammam,Part-time,E009,Q8
49,23,PhD,Department Head,25821,Jeddah,Full-time,E011,Q9
14,4,Bachelor,Software Developer,22810,Jeddah,Full-time,E001,Q7
24,8,PhD,Senior Researcher,65013,Dammam,Full-time,E015,Q9
30,3,Diploma,Receptionist,5182,Riyadh,Full-time,E011,Q10
58,0,PhD,Scientist,53085,Riyadh,Full-time,E008,Q9
21,3,PhD,Professor,62247,Dammam,Full-time,E011,Q6
46,54,Master,Senior Engineer,27436,Dammam,Full-time,E007,Q9
30,5,Diploma,Technician,11973,Riyadh,Part-time,E001,Q6
21,12,Diploma,Lab Technician,7478,Jeddah,Student,E010,Q5
35,8,Bachelor,Analyst,17973,Dammam,Part-time,E012,Q6
35,3,High School,Clerk,5461,Dammam,Part-time,E008,Q7
30,2,PhD,Scientist,68581,Riyadh,Part-time,E006,Q2
20,2,High School,Worker,4986,Jeddah,Self-employed,E003,Q3
85,21,Diploma,Technician,8593,Jeddah,Self-employed,E003,Q7
51,1,PhD,Professor,30683,Riyadh,Full-time,E007,Q4
13,9,Master,Financial Analyst,25480,Riyadh,Self-employed,E001,Q5
78,12,High School,Cashier,3585,Riyadh,Full-time,E003,Q5
21,17,Bachelor,Software Developer,13565,Dammam,Student,E004,Q3
21,0,Diploma,Lab Technician,5047,Jeddah,Full-time,E008,Q3
55,12,Master,Consultant,35349,Dammam,Full-time,E014,Q2
44,26,Master,Financial Analyst,29627,Dammam,Full-time,E014,Q8
57,18,PhD,Professor,40365,Riyadh,Full-time,E004,Q5
92,10,Master,Researcher,39807,Jeddah,Full-time,E010,Q5
36,9,PhD,Janitor,6887,Riyadh,Full-time,E009,Q4
32,11,High School,Clerk,4141,Jeddah,Full-time,E002,Q2
20,16,Diploma,Technician,5983,Riyadh,Student,E013,Q5
30,5,High School,Cashier,3521,Jeddah,Full-time,E001,Q5
88,8,Master,Data Scientist,16558,Dammam,Self-employed,E006,Q7
19,10,Master,Project Manager,22314,Jeddah,Student,E015,Q10
24,10,PhD,Professor,58991,Dammam,Full-time,E001,Q1
20,2,High School,Waiter,5650,Riyadh,Self-employed,E004,Q9
30,0,Master,Researcher,36616,Jeddah,Full-time,E009,Q3
48,1,PhD,Research Director,29392,Jeddah,Full-time,E005,Q4
50,19,Bachelor,Software Developer,18134,Jeddah,Full-time,E009,Q6
28,0,Bachelor,Accountant,8502,Riyadh,Full-time,E011,Q6
17,0,Diploma,Technician,10020,Jeddah,Part-time,E007,Q7
40,1,High School,Waiter,6689,Riyadh,Full-time,E006,Q2
49,4,Diploma,Nurse,9174,Riyadh,Full-time,E009,Q6
13,12,Master,Researcher,19261,Riyadh,Full-time,E010,Q6
30,5,Diploma,Lab Technician,10075,Dammam,Full-time,E001,Q9
30,5,Bachelor,Teacher,23289,Riyadh,Part-time,E013,Q4
33,10,PhD,Cashier,6260,Dammam,Full-time,E002,Q1
25,0,Diploma,Technician,10760,Dammam,Part-time,E012,Q10
24,5,Diploma,Receptionist,7645,Dammam,Full-time,E015,Q5
55,28,PhD,Department Head,63139,Riyadh,Full-time,E007,Q8
38,2,Master,Senior Engineer,0,Jeddah,Full-time,E009,Q9
37,5,Diploma,Lab Technician,73709,Riyadh,Unemployed,E001,Q1
31,0,Bachelor,Designer,23761,Jeddah,Full-time,E007,Q8
36,53,Master,Project Manager,33371,Dammam,Self-employed,E015,Q9
58,2,PhD,Scientist,46476,Dammam,Part-time,E009,Q6
